label,controller,delay_frames,ego_speed_kmh,lead_speed_kmh,mu,headway_thw,headway_d,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt,noise_sigma_m,noise_sigma_vr,dropout_p,dropout_mode,test_mode,seed,comp_source,comp_L_frames
baseline_d0f,baseline,0,50.0,50.0,0.4,2.5,34.72222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.5819599028718807,31.970880585481353,18.029119414518647,3.9239999999999853,0.0,4.936582053937945,4.923476883813943,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11800037,,0
baseline_d0f,baseline,0,50.0,50.0,0.85,3.0,41.66666666666667,False,,0.0,0.0,1.5530828909371022,50.0,0.0,3.3354000497013203,0.0,11.28359317338748,4.444667012930342,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency,11800038,,0
baseline_d0f,baseline,0,50.0,50.0,0.4,3.0,41.66666666666667,False,,0.0,0.0,1.55346833250409,50.0,0.0,3.9239999999999853,0.0,10.91912409555383,4.444685535881227,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency,11800039,,0
baseline_d0f,baseline,0,60.0,60.0,0.85,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.5414337970136753,38.1851233173585,21.814876682641493,8.338499999999982,0.0,4.899555210549338,8.178634435944101,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11800040,,0
baseline_d0f,baseline,0,60.0,60.0,0.4,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.5426327367458859,30.715187954248602,29.284812045751398,3.9239999999999853,0.0,4.916126253274321,8.171760926367462,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11800041,,0
baseline_d0f,baseline,0,60.0,60.0,0.85,1.5,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5179003642955156,44.11457368289726,15.885426317102741,8.338499999999982,0.0,4.96635080334963,7.723672276625629,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11800042,,0
baseline_d0f,baseline,0,60.0,60.0,0.4,1.5,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5179303995262177,35.65139792928109,24.348602070718908,3.9239999999999853,0.0,4.990619807087106,7.724693973202227,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11800043,,0
baseline_d0f,baseline,0,60.0,60.0,0.85,2.0,33.333333333333336,False,,0.0,0.0,1.5878646170813733,60.0,0.0,8.338499999999982,0.0,8.24083328394134,6.755292853330584,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency,11800044,,0
baseline_d0f,baseline,0,60.0,60.0,0.4,2.0,33.333333333333336,False,,0.0,0.0,1.5876596103857359,60.0,0.0,3.9239999999999853,0.0,8.101230621449048,6.755814378925434,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency,11800045,,0
baseline_d0f,baseline,0,60.0,60.0,0.85,2.5,41.66666666666667,False,,0.0,0.0,1.5878978870973606,60.0,0.0,3.3354000497013203,0.0,16.25029754815325,6.002032820303024,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency,11800046,,0
baseline_d0f,baseline,0,60.0,60.0,0.4,2.5,41.66666666666667,False,,0.0,0.0,1.5876460410358477,60.0,0.0,1.5696000233888796,0.0,16.487026217557965,6.002366512836536,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency,11800047,,0
baseline_d0f,baseline,0,60.0,60.0,0.85,3.0,50.0,False,,0.0,0.0,1.5531412837826004,60.0,0.0,3.3354000497013203,0.0,24.612155915762973,5.411479914972096,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency,11800048,,0
