label,controller,delay_frames,ego_speed_kmh,lead_speed_kmh,mu,headway_thw,headway_d,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt,noise_sigma_m,noise_sigma_vr,dropout_p,dropout_mode,test_mode,seed
baseline_nm2.0,baseline,0,40.0,40.0,0.4,2.0,22.22222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.5346654269310267,28.089510584584083,11.910489415415915,3.924000000000003,0.0,4.947647279861874,4.6472998193919,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930025
baseline_nm2.0,baseline,0,40.0,40.0,0.85,2.5,27.77777777777778,True,,1.8797233494083203,5.517125262550879,1.517171235020837,40.0,0.0,8.3385,13.439315795898438,6.647333885773969,3.970144486766125,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,12930026
baseline_nm2.0,baseline,0,40.0,40.0,0.4,2.5,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.7233232145391437,31.560686563681486,8.439313436318516,3.924000000000003,0.0,4.909313670112072,3.7017406674007964,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930027
baseline_nm2.0,baseline,0,40.0,40.0,0.85,3.0,33.33333333333333,True,,4.677296168269505,6.545245928607264,1.539209003562223,40.0,0.0,8.3385,12.331836700439453,9.444906705956575,3.581753204482407,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,12930028
baseline_nm2.0,baseline,0,40.0,40.0,0.4,3.0,33.33333333333333,False,vehicle.ue4.audi.tt,0.0,0.0,1.6389487007534123,30.5309632479814,9.4690367520186,3.924000000000003,0.0,4.9288262129403355,3.3632653898082356,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930029
baseline_nm2.0,baseline,0,50.0,50.0,0.85,1.0,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,1.7201427277918155,36.150116011710956,13.849883988289044,8.338500000000018,0.0,4.922825113402332,6.959374397837682,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930030
baseline_nm2.0,baseline,0,50.0,50.0,0.4,1.0,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,2.4669405078124,29.48012827269986,20.51987172730014,3.9239999999999853,0.0,4.946312802657061,5.981431692590192,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930031
baseline_nm2.0,baseline,0,50.0,50.0,0.85,1.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.6631350819240196,44.48961920219177,5.51038079780823,8.338500000000018,0.0,4.907398706224197,6.301942063973625,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930032
baseline_nm2.0,baseline,0,50.0,50.0,0.4,1.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.418016392526454,30.199756703198865,19.800243296801135,3.9239999999999853,0.0,4.918474196274906,6.935224753408717,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930033
baseline_nm2.0,baseline,0,50.0,50.0,0.85,2.0,27.77777777777778,True,,1.9745809783451085,8.608014003394208,1.6440457873219325,50.0,0.0,8.3385,15.234893798828125,6.742260192948125,5.529717453245988,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,12930034
baseline_nm2.0,baseline,0,50.0,50.0,0.4,2.0,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.5380030540665015,32.57480498591268,17.42519501408732,3.9239999999999853,0.0,4.97121032819526,5.759328130792308,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930035
baseline_nm2.0,baseline,0,50.0,50.0,0.85,2.5,34.72222222222222,True,,3.0729320522194143,9.046598564761176,1.4054147772054102,50.0,0.0,8.3385,14.872554779052734,7.8407829280739065,5.303685733496747,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,12930036
baseline_nm2.0,baseline,0,50.0,50.0,0.4,2.5,34.72222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.5819599028718807,33.31413655690351,16.685863443096487,3.9239999999999853,0.0,4.903606503149204,4.923476883813943,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930037
baseline_nm2.0,baseline,0,50.0,50.0,0.85,3.0,41.66666666666667,False,,0.0,0.0,1.67355215646695,50.0,0.0,3.3354000497013203,0.0,11.302445402471665,4.175791083041976,8.3385,True,NO BRAKE / passed,2.0,0.0,0.0,freeze,noise,12930038
baseline_nm2.0,baseline,0,50.0,50.0,0.4,3.0,41.66666666666667,False,,0.0,0.0,1.453456698562773,50.0,0.0,3.9239999999999853,0.0,11.40935858323288,4.750576262142978,3.9240000000000004,True,NO BRAKE / passed,2.0,0.0,0.0,freeze,noise,12930039
baseline_nm2.0,baseline,0,60.0,60.0,0.85,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.8661718235966427,39.7009256444639,20.2990743555361,8.338499999999982,0.0,4.911128999397833,7.447490817245453,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930040
baseline_nm2.0,baseline,0,60.0,60.0,0.4,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.6973087924528671,31.492061359705104,28.507938640294896,3.9239999999999853,0.0,4.898651149394446,7.797668900974899,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930041
baseline_nm2.0,baseline,0,60.0,60.0,0.85,1.5,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,2.017507530687742,46.577386740917916,13.422613259082087,8.3385,0.0,4.913475492749745,6.524210061392629,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930042
baseline_nm2.0,baseline,0,60.0,60.0,0.4,1.5,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.8759172085135993,35.449477613642706,24.550522386357294,3.9239999999999853,0.0,4.972329182288571,6.789588489867011,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930043
baseline_nm2.0,baseline,0,60.0,60.0,0.85,2.0,33.333333333333336,False,,0.0,0.0,1.4936475266654747,60.0,0.0,8.338499999999982,0.0,8.561000825130268,7.042269091681922,8.3385,True,NO BRAKE / passed,2.0,0.0,0.0,freeze,noise,12930044
baseline_nm2.0,baseline,0,60.0,60.0,0.4,2.0,33.333333333333336,False,,0.0,0.0,1.4934540757247192,60.0,0.0,3.9239999999999853,0.0,8.011684417863687,7.042793541945185,3.9240000000000004,True,NO BRAKE / passed,2.0,0.0,0.0,freeze,noise,12930045
baseline_nm2.0,baseline,0,60.0,60.0,0.85,2.5,41.66666666666667,False,,0.0,0.0,1.7692237223964387,60.0,0.0,3.3354000497013203,0.0,16.533573152245538,5.597174880984343,8.3385,True,NO BRAKE / passed,2.0,0.0,0.0,freeze,noise,12930046
baseline_nm2.0,baseline,0,60.0,60.0,0.4,2.5,41.66666666666667,False,,0.0,0.0,1.5876460410358477,60.0,0.0,3.9239999999999853,0.0,16.487026217557965,6.002366512836536,3.9240000000000004,True,NO BRAKE / passed,2.0,0.0,0.0,freeze,noise,12930047
baseline_nm2.0,baseline,0,60.0,60.0,0.85,3.0,50.0,False,,0.0,0.0,1.5531412837826004,60.0,0.0,3.3354000497013203,0.0,24.612155915762973,5.411479914972096,8.3385,True,NO BRAKE / passed,2.0,0.0,0.0,freeze,noise,12930048
baseline_nm2.0,baseline,0,60.0,60.0,0.4,3.0,50.0,False,,0.0,0.0,1.5528560793872372,60.0,0.0,1.5696000233888796,0.0,24.487895967343547,5.411740493118561,3.9240000000000004,True,NO BRAKE / passed,2.0,0.0,0.0,freeze,noise,12930049
proposed_nm0.0,proposed,0,20.0,20.0,0.85,1.0,5.555555555555555,True,,0.2019138357252963,10.453119983521168,1.0276972509210658,20.0,0.0,8.3385,2.132364273071289,4.9696979544055315,3.854961683271183,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320000
proposed_nm0.0,proposed,0,20.0,20.0,0.4,1.0,5.555555555555555,False,vehicle.ue4.audi.tt,0.0,0.0,1.027180161973942,10.052963990272419,9.947036009727581,3.924000000000003,0.0,4.898561490335623,3.8561031592528154,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320001
proposed_nm0.0,proposed,0,20.0,20.0,0.85,1.5,8.333333333333332,True,,1.0720443767769625,7.71498521924589,1.524544481957731,20.0,0.0,8.3385,2.937509536743164,5.839683536933365,3.642869055510605,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320002
proposed_nm0.0,proposed,0,20.0,20.0,0.4,1.5,8.333333333333332,False,vehicle.ue4.audi.tt,0.0,4.457639972928761,1.5241210236795302,18.05292716950635,1.9470728304936498,3.924000000000003,0.0,4.8937015636645675,3.6433767610283385,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320003
proposed_nm0.0,proposed,0,20.0,20.0,0.85,2.0,11.11111111111111,True,,1.3276138311944292,3.659027209484476,1.5769579829209088,20.0,0.0,3.335400049701338,4.358022689819336,6.095344544088494,2.6408963823463054,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320004
proposed_nm0.0,proposed,0,20.0,20.0,0.4,2.0,11.11111111111111,True,,1.5198879304243915,4.0531298286702,1.5765482544638727,20.0,0.0,3.924000000000003,4.165262222290039,6.287603384526088,2.641128431557853,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320005
proposed_nm0.0,proposed,0,20.0,20.0,0.85,2.5,13.88888888888889,True,,3.0063323975487704,3.6585754881056736,1.5634631974108213,20.0,0.0,3.335400049701338,4.358644485473633,7.774063110438267,2.049671399985566,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320006
proposed_nm0.0,proposed,0,20.0,20.0,0.4,2.5,13.88888888888889,True,,3.165334705810249,4.334045105616085,1.7337599816727003,20.0,0.0,3.924000000000003,4.474906921386719,7.933135990600315,1.974836052488238,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320007
proposed_nm0.0,proposed,0,20.0,20.0,0.85,3.0,16.666666666666664,True,,4.4040851689989235,3.6574361751269278,1.5926756334445036,20.0,0.0,3.335400049701338,4.360797882080078,9.171817789249273,1.7271808654896244,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320008
proposed_nm0.0,proposed,0,20.0,20.0,0.4,3.0,16.666666666666664,True,,3.186069491784326,3.3241366557309386,1.6928175800883754,20.0,0.0,3.924000000000003,6.129241943359375,7.953920367638818,1.6249603754545856,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320009
proposed_nm0.0,proposed,0,30.0,30.0,0.85,1.0,8.333333333333334,True,,0.12737656277324128,9.287440317700943,1.4913584999013962,30.0,0.0,8.3385,5.677133560180664,4.895063406621209,5.527246761241946,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320010
proposed_nm0.0,proposed,0,30.0,30.0,0.4,1.0,8.333333333333334,False,vehicle.ue4.audi.tt,0.0,0.0,1.4965137535196515,19.782304558389427,10.217695441610571,3.924000000000003,0.0,4.898994453221884,5.529156961112872,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320011
proposed_nm0.0,proposed,0,30.0,30.0,0.85,1.5,12.5,True,,1.2146989160911073,8.359683304687305,1.4978341553493797,30.0,0.0,8.3385,6.274269104003906,5.982298022320891,4.541629174900243,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320012
proposed_nm0.0,proposed,0,30.0,30.0,0.4,1.5,12.5,False,vehicle.ue4.audi.tt,0.0,0.0,1.6806460601179907,23.38853205173725,6.6114679482627485,3.924000000000003,0.0,4.90334511157686,4.302019118095181,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320013
proposed_nm0.0,proposed,0,30.0,30.0,0.85,2.0,16.666666666666668,True,,1.5107250217146735,4.938377924045225,1.558501907856058,30.0,0.0,8.3385,8.07876968383789,6.27849197412271,3.553040417315222,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320014
proposed_nm0.0,proposed,0,30.0,30.0,0.4,2.0,16.666666666666668,True,,0.3628559120931305,4.0200385010662805,1.7045799907018522,30.0,0.0,3.924000000000003,9.638933181762695,5.130706787947623,3.406237288102827,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320015
proposed_nm0.0,proposed,0,30.0,30.0,0.85,2.5,20.833333333333336,True,,1.730516606536093,3.502564285803724,1.555509886909128,30.0,0.0,3.335400049701338,9.959571838378906,6.498367482390585,2.9208720157525128,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320016
proposed_nm0.0,proposed,0,30.0,30.0,0.4,2.5,20.833333333333336,True,,2.227457136795225,4.107618692874129,1.6726036807602376,30.0,0.0,3.924000000000003,9.874568939208984,6.995166869044345,2.8207196643833763,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320017
proposed_nm0.0,proposed,0,30.0,30.0,0.85,3.0,25.0,True,,2.9992240114637587,3.501718372541213,1.5663577887799187,30.0,0.0,3.335400049701338,9.961446762084961,7.767074887318251,2.6387316278142037,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320018
proposed_nm0.0,proposed,0,30.0,30.0,0.4,3.0,25.0,True,,2.7447416973140175,4.019362245863514,1.7642192354390471,30.0,0.0,3.924000000000003,11.869022369384766,7.51259257316851,2.3401724697625426,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320019
proposed_nm0.0,proposed,0,40.0,40.0,0.85,1.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,1.463429358931834,32.86637118689079,7.133628813109211,8.3385,0.0,4.906415428690845,6.585243016700176,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320020
proposed_nm0.0,proposed,0,40.0,40.0,0.4,1.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,1.6890733126384643,25.553071265360295,14.446928734639707,3.924000000000003,0.0,4.911443727228645,6.179789901881997,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320021
proposed_nm0.0,proposed,0,40.0,40.0,0.85,1.5,16.666666666666664,False,vehicle.ue4.audi.tt,0.0,8.92490351418854,1.4978989383190238,37.41658734701361,2.5834126529863894,8.338500000000018,0.0,4.894690617894768,5.610379576220253,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320022
proposed_nm0.0,proposed,0,40.0,40.0,0.4,1.5,16.666666666666664,False,vehicle.ue4.audi.tt,0.0,0.0,1.6350227773608492,28.19659092310946,11.803409076890537,3.924000000000003,0.0,4.9335403492961865,5.339216118426095,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320023
proposed_nm0.0,proposed,0,40.0,40.0,0.85,2.0,22.22222222222222,True,,0.9787410214319259,6.835319143198157,1.5352075693094698,40.0,0.0,8.3385,12.093549728393555,5.746363019271489,4.646139043398756,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320024
proposed_nm0.0,proposed,0,40.0,40.0,0.4,2.0,22.22222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.6466820579698962,30.693706294651918,9.306293705348084,3.924000000000003,0.0,4.900303038887395,4.461548951861006,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320025
proposed_nm0.0,proposed,0,40.0,40.0,0.85,2.5,27.77777777777778,True,,1.4725434958939632,5.219126710515103,1.517171235020837,40.0,0.0,8.3385,13.846500396728516,6.240394371748455,3.970144486766125,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320026
proposed_nm0.0,proposed,0,40.0,40.0,0.4,2.5,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.7233232145391437,35.38317577083746,4.616824229162541,3.924000000000003,0.0,4.89838071952262,3.7017406674007964,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320027
proposed_nm0.0,proposed,0,40.0,40.0,0.85,3.0,33.33333333333333,True,,1.5411349219426969,4.038347363173135,1.592462827843923,40.0,0.0,8.3385,16.02057647705078,6.308795072785682,3.468196068378685,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320028
proposed_nm0.0,proposed,0,40.0,40.0,0.4,3.0,33.33333333333333,False,vehicle.ue4.audi.tt,0.0,4.071406704155395,1.741385303191896,38.152655602336864,1.8473443976631392,3.924000000000003,0.0,4.8936969902138046,3.1700601478943344,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320029
proposed_nm0.0,proposed,0,50.0,50.0,0.85,1.0,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,1.5396789646693683,36.66377224145344,13.336227758546565,8.338500000000018,0.0,4.898197431135843,7.339271753267539,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320030
proposed_nm0.0,proposed,0,50.0,50.0,0.4,1.0,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,1.7164911934183178,30.041764113443694,19.958235886556306,3.9239999999999853,0.0,4.896302886050009,6.96504338213326,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320031
proposed_nm0.0,proposed,0,50.0,50.0,0.85,1.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.5366633997877233,40.20938745174117,9.790612548258828,8.338500000000018,0.0,4.910530580327268,6.602333366155927,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320032
proposed_nm0.0,proposed,0,50.0,50.0,0.4,1.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.8005841024339466,34.00823884526677,15.991761154733235,3.9239999999999853,0.0,4.964412064007339,6.028715698443331,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320033
proposed_nm0.0,proposed,0,50.0,50.0,0.85,2.0,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.5387210192923593,42.83421272808645,7.165787271913549,8.3385,0.0,4.91748862549032,5.759141036102191,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320034
proposed_nm0.0,proposed,0,50.0,50.0,0.4,2.0,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.8758773454259712,35.69036043183026,14.309639568169741,3.924000000000003,0.0,4.92826173705589,5.1196161237839455,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320035
proposed_nm0.0,proposed,0,50.0,50.0,0.85,2.5,34.72222222222222,True,,0.1683500967284015,6.567985614938648,1.5828040117239706,50.0,0.0,8.3385,19.157581329345703,4.9359530090479655,4.923026994393354,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320036
proposed_nm0.0,proposed,0,50.0,50.0,0.4,2.5,34.72222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.8801603817024044,37.975257370104366,12.024742629895634,3.924000000000003,0.0,4.901952945143511,4.4464088089142955,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320037
proposed_nm0.0,proposed,0,50.0,50.0,0.85,3.0,41.66666666666667,False,,0.0,0.0,1.5530828909371022,50.0,0.0,3.3354000497013203,0.0,11.28359317338748,4.444667012930342,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,noise,13320038
proposed_nm0.0,proposed,0,50.0,50.0,0.4,3.0,41.66666666666667,False,,0.0,0.0,1.85516823812604,50.0,0.0,3.9239999999999853,0.0,11.315742836699938,3.934965505443924,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,noise,13320039
proposed_nm0.0,proposed,0,60.0,60.0,0.85,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.5414337970136753,42.49440935203448,17.505590647965523,8.3385,0.0,4.93773651968574,8.178634435944101,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320040
proposed_nm0.0,proposed,0,60.0,60.0,0.4,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.8668001920773456,34.88671566199865,25.113284338001353,3.924000000000021,0.0,4.950706827817439,7.443964148995502,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320041
proposed_nm0.0,proposed,0,60.0,60.0,0.85,1.5,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5179003642955156,45.9941303187355,14.0058696812645,8.3385,0.0,4.927204492445811,7.723672276625629,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320042
proposed_nm0.0,proposed,0,60.0,60.0,0.4,1.5,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.8759172085135993,39.37090026826789,20.629099731732108,3.924000000000021,0.0,4.919212490880085,6.789588489867011,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320043
proposed_nm0.0,proposed,0,60.0,60.0,0.85,2.0,33.333333333333336,False,,0.0,0.0,1.5878646170813733,60.0,0.0,8.338499999999982,0.0,8.477176667676295,6.755292853330584,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,noise,13320044
proposed_nm0.0,proposed,0,60.0,60.0,0.4,2.0,33.333333333333336,False,,0.0,0.0,1.905220588643226,60.0,0.0,3.9239999999999853,0.0,8.275402069234726,6.018425054777364,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,noise,13320045
proposed_nm0.0,proposed,0,60.0,60.0,0.85,2.5,41.66666666666667,False,,0.0,0.0,1.5878978870973606,60.0,0.0,3.3354000497013203,0.0,16.25029754815325,6.002032820303024,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,noise,13320046
proposed_nm0.0,proposed,0,60.0,60.0,0.4,2.5,41.66666666666667,False,,0.0,0.0,1.9657996293202769,60.0,0.0,3.9239999999999853,0.0,16.5469818127879,5.244704754638414,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,noise,13320047
proposed_nm0.0,proposed,0,60.0,60.0,0.85,3.0,50.0,False,,0.0,0.0,1.5531412837826004,60.0,0.0,3.3354000497013203,0.0,24.612155915762973,5.411479914972096,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,noise,13320048
proposed_nm0.0,proposed,0,60.0,60.0,0.4,3.0,50.0,False,,0.0,0.0,1.98339868966077,60.0,0.0,3.9239999999999853,0.0,24.765625001696947,4.646705466069283,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,noise,13320049
proposed_nm0.5,proposed,0,20.0,20.0,0.85,1.0,5.555555555555555,True,,0.3507175466353827,9.602495067949784,1.0276972509210658,20.0,0.0,8.3385,1.983560562133789,5.115293504881872,3.854961683271183,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370000
proposed_nm0.5,proposed,0,20.0,20.0,0.4,1.0,5.555555555555555,True,,4.1899919589797605,4.3406201027788125,596.0404336253421,20.0,0.0,3.924000000000003,3.6798410415649414,5.550018310666752,0.0,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370001
proposed_nm0.5,proposed,0,20.0,20.0,0.85,1.5,8.333333333333332,True,,1.3468341866052924,7.715907819901825,1.892753991875576,20.0,0.0,8.3385,2.938518524169922,6.114561084790257,3.3501952937170647,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370002
proposed_nm0.5,proposed,0,20.0,20.0,0.4,1.5,8.333333333333332,False,vehicle.ue4.audi.tt,0.0,4.457639972928761,1.5241210236795302,18.05292716950635,1.9470728304936498,3.924000000000003,0.0,4.8937015636645675,3.6433767610283385,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370003
proposed_nm0.5,proposed,0,20.0,20.0,0.85,2.0,11.11111111111111,True,,1.6803760531922043,4.17563571102779,1.5769579829209088,20.0,0.0,8.3385,4.005260467529297,6.448024750193225,2.6408963823463054,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370004
proposed_nm0.5,proposed,0,20.0,20.0,0.4,2.0,11.11111111111111,True,,1.5198879304243915,4.0531298286702,1.5765482544638727,20.0,0.0,3.924000000000003,4.165262222290039,6.287603384526088,2.641128431557853,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370005
proposed_nm0.5,proposed,0,20.0,20.0,0.85,2.5,13.88888888888889,True,,3.0063323975487704,3.6585754881056736,1.5634631974108213,20.0,0.0,3.335400049701338,4.358644485473633,7.774063110438267,2.049671399985566,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370006
proposed_nm0.5,proposed,0,20.0,20.0,0.4,2.5,13.88888888888889,True,,3.6324558294230602,4.260040069738989,1.7337599816727003,20.0,0.0,3.924000000000003,4.007785797119141,8.400306705277552,1.974836052488238,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370007
proposed_nm0.5,proposed,0,20.0,20.0,0.85,3.0,16.666666666666664,True,,4.955434807952868,3.6578508659042104,1.6929035406810722,20.0,0.0,3.335400049701338,4.36036491394043,9.723167428192232,1.624877754235555,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370008
proposed_nm0.5,proposed,0,20.0,20.0,0.4,3.0,16.666666666666664,True,,3.5687484767552355,3.8290569526648826,1.6928175800883754,20.0,0.0,3.924000000000003,5.746562957763672,8.336599352609728,1.6249603754545856,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370009
proposed_nm0.5,proposed,0,30.0,30.0,0.85,1.0,8.333333333333334,False,vehicle.ue4.audi.tt,0.0,0.0,1.8472850266386107,25.39735881288882,4.602641187111178,8.3385,0.0,4.902832032636184,4.997332934518866,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370010
proposed_nm0.5,proposed,0,30.0,30.0,0.4,1.0,8.333333333333334,False,vehicle.ue4.audi.tt,0.0,0.0,1.837465193847895,21.869798311086107,8.13020168891389,3.924000000000003,0.0,4.9272480097546465,4.999150121489109,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370011
proposed_nm0.5,proposed,0,30.0,30.0,0.85,1.5,12.5,True,,1.409671899205235,9.064159944234172,1.4978341553493797,30.0,0.0,8.3385,6.079296112060547,6.177299615828418,4.541629174900243,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370012
