label,controller,delay_frames,ego_speed_kmh,mu,trigger_d,dart_speed_kmh,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt,noise_sigma_m,noise_sigma_vr,dropout_p,dropout_mode,test_mode,seed
baseline_nm2.0,baseline,0,40.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.6838269796147827,30.718000648470518,9.281999351529482,3.924000000000003,0.0,3.81823047626754,2.9670315408161603,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930026
baseline_nm2.0,baseline,0,40.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0489616162358588,28.00954745531288,11.99045254468712,3.924000000000003,0.0,3.8198648562948496,5.00778443697093,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930027
baseline_nm2.0,baseline,0,40.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5397127114380706,29.52803042851601,10.471969571483987,3.924000000000003,0.0,3.816932565277607,3.4490762113198645,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930028
baseline_nm2.0,baseline,0,40.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.6925691839407437,28.80427703140105,11.195722968598949,3.924000000000003,0.0,3.8312508137533112,3.256849884277239,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930029
baseline_nm2.0,baseline,0,50.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,9.179577207985744,1.0283507624270962,45.69731151052262,4.302688489477385,8.3385,0.0,3.8129846952657265,6.251445427884491,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930030
baseline_nm2.0,baseline,0,50.0,0.85,25.0,20.0,True,,2.1589768875105975,8.608548992918063,1.3761703297458985,50.0,0.0,8.338500000000018,16.95621681213379,5.833109466894895,4.67326940838413,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,12930031
baseline_nm2.0,baseline,0,50.0,0.85,30.0,20.0,True,,2.404764697903456,5.542837110609023,1.6411515388316331,50.0,0.0,8.338500000000018,20.852067947387695,6.078847772106528,3.926265977855297,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,12930032
baseline_nm2.0,baseline,0,50.0,0.85,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0049640659373305,43.63597380909478,6.364026190905223,8.338500000000018,0.0,3.8191888120898447,6.639201261619354,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930033
baseline_nm2.0,baseline,0,50.0,0.85,40.0,20.0,True,,2.8317620415358924,8.73104312761361,1.3507387427231656,50.0,0.0,8.338500000000018,16.28343391418457,6.505890855260676,4.970826623211005,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,12930034
baseline_nm2.0,baseline,0,50.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0283095496803998,23.91344458790742,26.08655541209258,3.9239999999999853,0.0,4.073086779224774,6.252550149773482,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930035
baseline_nm2.0,baseline,0,50.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.3758346436684956,32.023809941393594,17.97619005860641,3.9239999999999853,0.0,3.84982700957098,4.67320867168864,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930036
baseline_nm2.0,baseline,0,50.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5906147719509276,33.991458564875074,16.008541435124926,3.9239999999999853,0.0,3.8548365086060072,4.049862616492112,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930037
baseline_nm2.0,baseline,0,50.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0052796221372668,31.709052396253178,18.290947603746822,3.9239999999999853,0.0,3.8609310985653837,6.638729057848494,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930038
baseline_nm2.0,baseline,0,50.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.35124442383934,33.67371101661554,16.326288983384455,3.9239999999999853,0.0,3.8235363214615776,4.970579322990501,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930039
baseline_nm2.0,baseline,0,60.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8715222210920067,34.252382805151434,25.747617194848566,8.338499999999982,0.0,4.272007439648291,9.086393451542861,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930040
baseline_nm2.0,baseline,0,60.0,0.85,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1321023594448238,52.269158627732345,7.730841372267656,8.3385,0.0,3.826597052676133,6.9582527156196,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930041
baseline_nm2.0,baseline,0,60.0,0.85,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.3986713267734912,49.75902042585175,10.24097957414825,8.3385,0.0,3.8269755972268205,5.62765100450307,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930042
baseline_nm2.0,baseline,0,60.0,0.85,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.6290762440361455,52.78191594140179,7.2180840585982065,8.3385,0.0,3.8180042699171124,4.844194827724752,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930043
baseline_nm2.0,baseline,0,60.0,0.85,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.9409190833451215,46.572035952717414,13.42796404728259,8.3385,0.0,3.8256811648041165,8.58376355436793,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930044
baseline_nm2.0,baseline,0,60.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8715254526935651,15.616286633385904,44.383713366614096,3.9239999999999853,0.0,3.8466160296452765,9.086313642403866,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930045
baseline_nm2.0,baseline,0,60.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1320984504324096,34.55131130193765,25.448688698062348,3.9239999999999853,0.0,3.8950384772364806,6.958298042137608,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930046
baseline_nm2.0,baseline,0,60.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.450180316163522,36.89459013397051,23.105409866029493,3.9239999999999853,0.0,3.845574930724103,5.434038122471865,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930047
baseline_nm2.0,baseline,0,60.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.6798654936931021,38.0976642149608,21.902335785039195,3.9239999999999853,0.0,3.827312265785662,4.699401785739468,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930048
baseline_nm2.0,baseline,0,60.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.9409212699222992,36.608239940956295,23.391760059043705,3.9239999999999853,0.0,3.8763441454826144,8.583711381289632,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,12930049
proposed_nm0.0,proposed,0,20.0,0.85,20.0,20.0,True,,3.9212336866446513,3.65837067446903,1.3394593668191859,20.0,0.0,3.335400049701338,4.358844757080078,7.595415864059919,1.8043026374285156,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320000
proposed_nm0.0,proposed,0,20.0,0.85,25.0,20.0,True,,4.195510218845238,3.657861365625391,1.5551013235364857,20.0,0.0,3.335400049701338,4.360408782958984,7.869696242314734,1.7694600564205454,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320001
proposed_nm0.0,proposed,0,20.0,0.85,30.0,20.0,True,,4.46938467305049,0.0,1.599217976136817,20.0,0.0,3.335400049701338,4.360088348388672,8.143566829901022,1.714730128047431,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320002
proposed_nm0.0,proposed,0,20.0,0.85,35.0,20.0,True,,4.195510218845238,3.657861365625391,1.5551013235364857,20.0,0.0,3.335400049701338,4.360408782958984,7.869696242314734,1.7694600564205454,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320003
proposed_nm0.0,proposed,0,20.0,0.85,40.0,20.0,True,,4.195523929089964,3.6579558658285976,1.5550666712901509,20.0,0.0,3.335400049701338,4.360206604003906,7.869709908935939,1.7694374700495903,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320004
proposed_nm0.0,proposed,0,20.0,0.4,20.0,20.0,True,,3.2186599995222407,4.18864382576048,1.3386192833366588,20.0,0.0,3.924000000000003,5.0617828369140625,6.892964186820062,1.8044232680391243,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320005
proposed_nm0.0,proposed,0,20.0,0.4,25.0,20.0,True,,3.0510869704970087,2.8649918075643197,1.7555189743116142,20.0,0.0,3.924000000000003,6.606849670410156,6.72539115779483,1.567409144788136,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320006
proposed_nm0.0,proposed,0,20.0,0.4,30.0,20.0,True,,3.0504246821256995,2.864544209449814,1.7552582695695933,20.0,0.0,3.924000000000003,6.607891082763672,6.7247288694235205,1.5675922931020374,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320007
proposed_nm0.0,proposed,0,20.0,0.4,35.0,20.0,True,,3.0510869704970087,2.8649918075643197,1.7555189743116142,20.0,0.0,3.924000000000003,6.606849670410156,6.72539115779483,1.567409144788136,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320008
proposed_nm0.0,proposed,0,20.0,0.4,40.0,20.0,True,,3.0504284864370392,2.864544209449814,1.7552589614681762,20.0,0.0,3.924000000000003,6.607891082763672,6.72473267373486,1.567591674573954,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320009
proposed_nm0.0,proposed,0,30.0,0.85,20.0,20.0,True,,3.9326650882441907,3.501718372541213,1.589240310269733,30.0,0.0,3.335400049701338,9.961448669433594,7.606969275542012,2.203696841912894,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320010
proposed_nm0.0,proposed,0,30.0,0.85,25.0,20.0,True,,1.4732212832962626,4.331886701944831,1.1535649608842213,30.0,0.0,8.3385,8.699321746826172,5.147472094913993,3.3316057713605907,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320011
proposed_nm0.0,proposed,0,30.0,0.85,30.0,20.0,True,,3.1056197352822723,3.501718372541213,1.5791092051880642,30.0,0.0,3.335400049701338,9.961444854736328,6.779923922580093,2.6176888670134737,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320012
proposed_nm0.0,proposed,0,30.0,0.85,35.0,20.0,True,,3.106171173581699,3.5020199028370245,1.5775132192311272,30.0,0.0,3.335400049701338,9.960845947265625,6.78047536087952,2.6176375743156006,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320013
proposed_nm0.0,proposed,0,30.0,0.85,40.0,20.0,True,,3.105623532213931,3.501718372541213,1.5791096647943068,30.0,0.0,3.335400049701338,9.961444854736328,6.779927719511752,2.6176881040457913,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320014
proposed_nm0.0,proposed,0,30.0,0.4,20.0,20.0,True,,3.3330810557766055,4.153430070938013,1.587975167140971,30.0,0.0,3.924000000000003,10.561279296875,7.007385243074427,2.2036449020803137,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320015
proposed_nm0.0,proposed,0,30.0,0.4,25.0,20.0,True,,1.7332592670742795,0.0,1.1512865523297755,30.0,0.0,3.924000000000003,8.437423706054688,5.4075634543721005,3.332610833077976,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320016
proposed_nm0.0,proposed,0,30.0,0.4,30.0,20.0,True,,2.8515099356190996,4.2007117416867015,1.7492078572231318,30.0,0.0,3.924000000000003,12.284679412841797,6.525814122916921,2.252335098594417,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320017
proposed_nm0.0,proposed,0,30.0,0.4,35.0,20.0,True,,2.651828845430469,4.154089000255718,1.7290123609883672,30.0,0.0,3.924000000000003,11.65677261352539,6.32613303272829,2.3901463996959005,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320018
proposed_nm0.0,proposed,0,30.0,0.4,40.0,20.0,True,,2.651711591415202,4.153947568581715,1.7308080242482524,30.0,0.0,3.924000000000003,11.657157897949219,6.326015778713023,2.390125282715792,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320019
proposed_nm0.0,proposed,0,40.0,0.85,20.0,20.0,True,,1.4112985349541418,6.547570622823611,1.2511492783422866,40.0,0.0,8.3385,12.330005645751953,5.0853593058364766,3.961490876976411,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320020
proposed_nm0.0,proposed,0,40.0,0.85,25.0,20.0,True,,1.4176998844259536,3.76538043473354,1.5806811107489096,40.0,0.0,8.3385,16.740442276000977,5.091802032137474,3.1546168343696994,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320021
proposed_nm0.0,proposed,0,40.0,0.85,30.0,20.0,True,,0.7296843913079281,7.866816028342706,1.0491368030451966,40.0,0.0,8.338500000000018,11.355693817138672,4.403767487520606,5.008331380756813,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320022
proposed_nm0.0,proposed,0,40.0,0.85,35.0,20.0,True,,1.5823564393882137,4.037112762822045,1.5394874871753652,40.0,0.0,8.3385,16.023054122924805,5.256443362897178,3.448934301588219,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320023
proposed_nm0.0,proposed,0,40.0,0.85,40.0,20.0,True,,1.5812645941922856,4.037136743979588,1.5928784294129137,40.0,0.0,8.3385,16.023218154907227,5.255408709153902,3.4611625695600736,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320024
proposed_nm0.0,proposed,0,40.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.2518607036226785,33.08860290601171,6.911397093988291,3.924000000000003,0.0,3.820263313116803,3.9603839026224663,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320025
proposed_nm0.0,proposed,0,40.0,0.4,25.0,20.0,True,,0.6542422750209926,4.102078217773488,1.6838269796147827,40.0,0.0,3.924000000000003,18.60747528076172,4.32840932348464,2.9670315408161603,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320026
proposed_nm0.0,proposed,0,40.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0489616162358588,30.837447775246815,9.162552224753187,3.924000000000003,0.0,3.8341723577329065,5.00778443697093,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320027
proposed_nm0.0,proposed,0,40.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5397127114380706,35.940346526438475,4.059653473561529,3.924000000000003,0.0,3.813987723645099,3.4490762113198645,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320028
proposed_nm0.0,proposed,0,40.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,4.068938290684394,1.7466100848713002,38.76105602077197,1.2389439792280303,3.924000000000003,0.0,3.8095854684620067,3.162570608903506,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320029
proposed_nm0.0,proposed,0,50.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0283507624270962,40.21925492040715,9.780745079592844,8.3385,0.0,3.821803534183559,6.251445427884491,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320030
proposed_nm0.0,proposed,0,50.0,0.85,25.0,20.0,True,,0.25844992026364544,6.805111960610857,1.3761703297458985,50.0,0.0,8.338500000000018,18.85797691345215,3.932616992230024,4.67326940838413,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320031
proposed_nm0.0,proposed,0,50.0,0.85,30.0,20.0,True,,0.9371726112655354,5.192653004512637,1.5915557582378868,50.0,0.0,8.338500000000018,21.630722045898438,4.611259613541595,4.0496133296805565,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,13320032
proposed_nm0.0,proposed,0,50.0,0.85,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0049640659373305,41.66213717885746,8.337862821142533,8.338500000000018,0.0,3.819370655569132,6.639201261619354,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320033
proposed_nm0.0,proposed,0,50.0,0.85,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,6.6319939582979135,1.3507387427231656,46.86250154596955,3.1374984540304514,8.338500000000018,0.0,3.8094106452592396,4.970826623211005,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320034
proposed_nm0.0,proposed,0,50.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0283095496803998,30.89710919269787,19.10289080730213,3.9239999999999853,0.0,3.931804011362903,6.252550149773482,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320035
proposed_nm0.0,proposed,0,50.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.3758346436684956,38.277805660868836,11.722194339131166,3.924000000000003,0.0,3.8306275281397872,4.67320867168864,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320036
proposed_nm0.0,proposed,0,50.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.693193044708282,40.26723433992974,9.732765660070253,3.924000000000003,0.0,3.8350195311308455,3.810387753672799,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320037
proposed_nm0.0,proposed,0,50.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.8680985585458059,41.21555843884309,8.784441561156912,3.924000000000003,0.0,3.8246420651867927,3.4749540424911953,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320038
proposed_nm0.0,proposed,0,50.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.35124442383934,38.60190136028814,11.398098639711865,3.924000000000003,0.0,3.835937206855776,4.970579322990501,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320039
proposed_nm0.0,proposed,0,60.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8715222210920067,39.745355904858265,20.254644095141735,8.3385,0.0,4.090407565210569,9.086393451542861,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320040
proposed_nm0.0,proposed,0,60.0,0.85,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1321023594448238,49.762324418348584,10.23767558165142,8.3385,0.0,3.8275239741220806,6.9582527156196,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320041
proposed_nm0.0,proposed,0,60.0,0.85,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.450181401363242,51.995715916305194,8.004284083694804,8.3385,0.0,3.830084185564274,5.434061926855033,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320042
proposed_nm0.0,proposed,0,60.0,0.85,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5804397157617378,53.002357827449174,6.997642172550825,8.3385,0.0,3.821282385916836,4.996850708416284,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320043
proposed_nm0.0,proposed,0,60.0,0.85,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.9409190833451215,48.93927517079479,11.060724829205212,8.3385,0.0,3.8329056144586673,8.58376355436793,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320044
proposed_nm0.0,proposed,0,60.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8715254526935651,23.42066973115253,36.57933026884747,3.924000000000021,0.0,4.306487111253795,9.086313642403866,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320045
proposed_nm0.0,proposed,0,60.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1320984504324096,38.97266202140629,21.027337978593703,3.924000000000021,0.0,3.8361552806586485,6.958298042137608,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320046
proposed_nm0.0,proposed,0,60.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.450180316163522,43.5424292271081,16.4575707728919,3.924000000000021,0.0,3.8264777487467945,5.434038122471865,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320047
proposed_nm0.0,proposed,0,60.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.7309820417473594,45.117463337036234,14.882536662963764,3.924000000000003,0.0,3.842477448719962,4.564112807088881,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320048
proposed_nm0.0,proposed,0,60.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.9655379048670716,45.622667065866615,14.377332934133383,3.924000000000003,0.0,3.8292173463962382,4.029359424110933,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,13320049
proposed_nm0.5,proposed,0,20.0,0.85,20.0,20.0,True,,3.9212336866446513,3.65837067446903,1.3394593668191859,20.0,0.0,3.335400049701338,4.358844757080078,7.595415864059919,1.8043026374285156,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370000
proposed_nm0.5,proposed,0,20.0,0.85,25.0,20.0,True,,4.74511316192101,0.0,1.6550314665688164,20.0,0.0,3.335400049701338,4.360408782958984,8.419295328844866,1.6626018980302757,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370001
proposed_nm0.5,proposed,0,20.0,0.85,30.0,20.0,True,,5.023086783208996,3.6589011364836357,1.7012787876573134,20.0,0.0,3.335400049701338,4.358268737792969,8.697268934722995,1.6131248288348863,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370002
proposed_nm0.5,proposed,0,20.0,0.85,35.0,20.0,True,,4.745803927019738,3.6574571698683926,1.6549263862015928,20.0,0.0,3.335400049701338,4.36077880859375,8.419986127934763,1.6625775880845157,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370003
proposed_nm0.5,proposed,0,20.0,0.85,40.0,20.0,True,,4.746475915667453,3.6581921377002105,1.6553240769690516,20.0,0.0,3.335400049701338,4.359901428222656,8.420661895760519,1.6623178003693664,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370004
proposed_nm0.5,proposed,0,20.0,0.4,20.0,20.0,True,,3.360310679379875,4.053216848585731,1.3386192833366588,20.0,0.0,3.924000000000003,4.920051574707031,7.034481400098907,1.8044232680391243,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370005
proposed_nm0.5,proposed,0,20.0,0.4,25.0,20.0,True,,3.506688768550684,3.6346269458935354,1.7012787876573134,20.0,0.0,3.924000000000003,5.875282287597656,7.180928137730876,1.6131248288348863,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370006
proposed_nm0.5,proposed,0,20.0,0.4,30.0,20.0,True,,3.3602054428500985,3.828691685628518,1.6549263862015928,20.0,0.0,3.924000000000003,5.747020721435547,7.0345096301479195,1.6625775880845157,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370007
proposed_nm0.5,proposed,0,20.0,0.4,35.0,20.0,True,,3.9031829384289285,4.261097754311423,1.7012787876573134,20.0,0.0,3.924000000000003,5.478603363037109,7.5774871257267495,1.6131248288348863,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370008
proposed_nm0.5,proposed,0,20.0,0.4,40.0,20.0,True,,3.235184994727498,2.4029256323556045,1.9008398740569508,20.0,0.0,3.924000000000003,7.249011993408203,6.909489182025319,1.4436613005778511,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370009
proposed_nm0.5,proposed,0,30.0,0.85,20.0,20.0,True,,3.9326650882441907,3.501718372541213,1.589240310269733,30.0,0.0,3.335400049701338,9.961448669433594,7.606969275542012,2.203696841912894,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370010
proposed_nm0.5,proposed,0,30.0,0.85,25.0,20.0,True,,1.70529268069114,4.556792635897614,1.1535649608842213,30.0,0.0,8.3385,8.467037200927734,5.379432998996393,3.3316057713605907,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370011
proposed_nm0.5,proposed,0,30.0,0.85,30.0,20.0,True,,3.1056197352822723,3.501718372541213,1.5791092051880642,30.0,0.0,3.335400049701338,9.961444854736328,6.779923922580093,2.6176888670134737,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370012
proposed_nm0.5,proposed,0,30.0,0.85,35.0,20.0,True,,3.521058930763698,3.502606003856629,1.630721058676956,30.0,0.0,3.335400049701338,9.959854125976562,7.195363118061519,2.536840287043845,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370013
proposed_nm0.5,proposed,0,30.0,0.85,40.0,20.0,True,,3.105623532213931,3.501718372541213,1.5791096647943068,30.0,0.0,3.335400049701338,9.961444854736328,6.779927719511752,2.6176881040457913,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370014
proposed_nm0.5,proposed,0,30.0,0.4,20.0,20.0,True,,3.7905190126071515,4.199976416148054,1.587975167140971,30.0,0.0,3.924000000000003,10.103622436523438,7.464823199904973,2.2036449020803137,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370015
proposed_nm0.5,proposed,0,30.0,0.4,25.0,20.0,True,,1.735646644075321,4.020213237314848,1.1524483666416514,30.0,0.0,3.924000000000003,8.436286926269531,5.409950831373142,3.3316693273856473,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370016
