label,controller,delay_frames,ego_speed_kmh,lead_speed_kmh,mu,headway_thw,headway_d,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt,noise_sigma_m,noise_sigma_vr,dropout_p,dropout_mode,test_mode,seed,comp_source,comp_L_frames
enhanced_predictive_d8f_L4f,enhanced_predictive,8,50.0,50.0,0.4,2.5,34.72222222222222,False,vehicle.ue4.audi.tt,0.0,4.187969852109101,6.381809116390262,45.476400232107395,4.523599767892606,3.924000000000003,0.0,4.894276059113861,2.760388425878412,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660037,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,50.0,50.0,0.85,3.0,41.66666666666667,False,,0.0,0.0,1.1531067310947036,50.0,0.0,3.3354000497013203,0.0,11.390984516925776,5.98647805202478,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_mismatch,26660038,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,50.0,50.0,0.4,3.0,41.66666666666667,False,,0.0,0.0,5.093953636604295,50.0,0.0,3.924000000000003,0.0,11.25904509012433,2.552970375397143,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_mismatch,26660039,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,60.0,60.0,0.85,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,2.063011797019066,50.99348637472471,9.00651362527529,8.3385,0.0,4.916782379155945,7.124285676597167,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660040,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,60.0,60.0,0.4,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,2.8365129382140597,39.30269173520303,20.69730826479697,3.924000000000021,0.0,4.948490180787111,6.266543997194018,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660041,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,60.0,60.0,0.85,1.5,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,2.505204433201749,51.02212913023201,8.977870869767989,8.3385,0.0,4.916893513199101,5.845768063792746,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660042,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,60.0,60.0,0.4,1.5,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,5.0155809360481935,48.46724591626536,11.53275408373464,3.924000000000021,0.0,4.946732938150479,4.539792338127096,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660043,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,60.0,60.0,0.85,2.0,33.333333333333336,False,,0.0,0.0,2.0196785619851165,60.0,0.0,8.338499999999982,0.0,8.218017580410937,5.808268327171033,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_mismatch,26660044,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,60.0,60.0,0.4,2.0,33.333333333333336,False,,0.0,0.0,7.194301241740827,60.0,0.0,3.924000000000003,0.0,8.551317059725694,3.559133300346885,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_mismatch,26660045,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,60.0,60.0,0.85,2.5,41.66666666666667,False,,0.0,0.0,1.6753681201684782,60.0,0.0,3.3354000497013203,0.0,16.387012483427327,5.79312271222198,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_mismatch,26660046,mismatched,4
